section	virtual_address	name
Variables	0x51dd80	_lastWin
Variables	0x51dd84	_said_quit
Variables	0x51dd88	_wmStateStrs
Variables	0x51dd90	_wmYesNoStrs
Variables	0x51dd98	_wmFreqStrs
Variables	0x51ddb0	_wmFillStrs
Variables	0x51ddd4	_wmSceneryStrs
Variables	0x51dde4	_wmTerrainTypeList
Variables	0x51dde8	_wmMaxTerrainTypes
Variables	0x51ddec	_wmTileInfoList
Variables	0x51ddf0	_wmMaxTileNum
Variables	0x51ddf4	_wmNumHorizontalTiles
Variables	0x51ddf8	_wmAreaInfoList
Variables	0x51ddfc	_wmMaxAreaNum
Variables	0x51de00	_wmAreaSizeStrs
Variables	0x51de0c	_wmMapInfoList
Variables	0x51de10	_wmMaxMapNum
Variables	0x51de14	_wmBkWin
Variables	0x51de18	_wmBkKey
Variables	0x51de1c	_wmBkWidth
Variables	0x51de20	_wmBkHeight
Variables	0x51de24	_wmBkWinBuf
Variables	0x51de28	_wmBkArtBuf
Variables	0x51de2c	_wmWorldOffsetX
Variables	0x51de30	_wmWorldOffsetY
Variables	0x51de34	_circleBlendTable
Variables	0x51de38	_wmInterfaceWasInitialized
Variables	0x51de3c	_wmEncOpStrs
Variables	0x51de4c	_wmConditionalOpStrs
Variables	0x51de60	_wmConditionalQualifierStrs
Variables	0x51de6c	_wmFormationStrs
Variables	0x51de84	_wmRndCursorFids
Variables	0x51de94	_wmLabelList
Variables	0x51de98	_wmLabelCount
Variables	0x51de9c	_wmTownMapCurArea
Variables	0x51dea0	_wmLastRndTime
Variables	0x51dea4	_wmRndIndex
Variables	0x51dea8	_wmRndCallCount
Variables	0x51deac	_terrainCounter
Variables	0x51deb0	_lastTime_2
Variables	0x51deb4	_couldScroll
Variables	0x51deb8	_wmTownBuffer
Variables	0x51debc	_wmTownKey
Variables	0x51dec0	_wmTownWidth
Variables	0x51dec4	_wmTownHeight
Variables	0x51dec8	wmRemapSfxList
Variables	0x51ded0	_p_malloc
Variables	0x51ded4	_p_realloc
Variables	0x51ded8	_p_free
Variables	0x51dedc	_num_blocks
Variables	0x51dee0	_max_blocks
Variables	0x51dee4	_mem_allocated
Variables	0x51dee8	_max_allocated
Variables	0x51deec	_read_callback
Variables	0x51def0	_read_counter
Variables	0x51def4	_rlist
Variables	0x51def8	_fd
Variables	0x51defc	_curx
Variables	0x51df00	_cury
Variables	0x51df04	_debug_func
Variables	0x51df10	_errorStr
Variables	0x51df14	_colorsInited
Variables	0x51df18	currentGamma
Variables	0x51df20	colorFadeBkFuncP
Variables	0x51df24	mallocPtr
Variables	0x51df28	reallocPtr
Variables	0x51df2c	freePtr
Variables	0x51df30	colorNameMangler
Variables	0x51df34	_cmap
Variables	0x51e234	_idle_func
Variables	0x51e238	_focus_func
Variables	0x51e23c	_GNW95_repeat_rate
Variables	0x51e240	_GNW95_repeat_delay
Variables	0x51e244	_hooked
Variables	0x51e250	_or_mask
Variables	0x51e290	_mouse_idling
Variables	0x51e294	_mouse_buf
Variables	0x51e298	_mouse_shape
Variables	0x51e29c	_mouse_fptr
Variables	0x51e2a0	_mouse_sensitivity
Variables	0x51e2a8	_ticker_
Variables	0x51e2ac	_last_buttons
Variables	0x51e2b0	_GNW95_DDObject
Variables	0x51e2b4	_GNW95_DDPrimarySurface
Variables	0x51e2b8	_GNW95_DDRestoreSurface
Variables	0x51e2bc	_GNW95_DDPrimaryPalette
Variables	0x51e2c0	GNW95_DDClipper
Variables	0x51e2c4	_update_palette_func
Variables	0x51e2c8	_mmxEnabled
Variables	0x51e2cc	_inited
Variables	0x51e2d0	_kb_installed
Variables	0x51e2d4	_kb_disabled
Variables	0x51e2d8	_kb_numpad_disabled
Variables	0x51e2dc	_kb_numlock_disabled
Variables	0x51e2e0	_kb_put
Variables	0x51e2e4	_kb_get
Variables	0x51e2e8	_extended_code
Variables	0x51e2ea	_kb_lock_flags
Variables	0x51e2ec	_kb_scan_to_ascii
Variables	0x51e2f0	_vcr_buffer
Variables	0x51e2f4	_vcr_buffer_index
Variables	0x51e2f8	_vcr_state
Variables	0x51e2fc	_vcr_time
Variables	0x51e300	_vcr_counter
Variables	0x51e304	_vcr_terminate_flags
Variables	0x51e308	_vcr_terminated_condition
Variables	0x51e30c	_vcr_start_time
Variables	0x51e310	_vcr_registered_atexit
Variables	0x51e314	_vcr_file
Variables	0x51e318	_vcr_buffer_end
Variables	0x51e31c	_vcr_notify_callback
Variables	0x51e320	_vcr_temp_terminate_flags
Variables	0x51e324	_vcr_old_layout
Variables	0x51e328	_AudioDecoder_cnt
Variables	0x51e32c	_inited_
Variables	0x51e330	_ReadBand_tbl
Variables	0x51e3b0	_curr_font_num
Variables	0x51e3b4	_total_managers
Variables	0x51e3b8	_text_to_buf
Variables	0x51e3bc	_text_height
Variables	0x51e3c0	_text_width
Variables	0x51e3c4	_text_char_width
Variables	0x51e3c8	_text_mono_width
Variables	0x51e3cc	_text_spacing
Variables	0x51e3d0	_text_size
Variables	0x51e3d4	_text_max
Variables	0x51e3d8	_GNW95_already_running
Variables	0x51e3dc	_GNW95_title_mutex
Variables	0x51e3e0	_GNW_win_init_flag
Variables	0x51e3e4	_GNW_wcolor
Variables	0x51e3e8	_GNW_LIGHT_GREY
Variables	0x51e3ec	_GNW_DARK_GREY
Variables	0x51e3f0	_GNW_NEAR_WHITE
Variables	0x51e3f4	_GNW_YellowColor
Variables	0x51e3f8	_GNW_RedColor
Variables	0x51e3fc	_screen_buffer
Variables	0x51e400	_insideWinExit
Variables	0x51e404	_last_button_winID
Variables	0x51e408	_internal_malloc
Variables	0x51e40c	_internal_realloc
Variables	0x51e410	_internal_free
Variables	0x51e414	_wd
Variables	0x51e418	_curr_menu
Variables	0x51e41c	_tm_watch_active
Variables	0x51e420	_gz_magic
Variables	0x51e428	_GNW95_DirectDrawCreate
Variables	0x51e42c	_GNW95_DirectInputCreate
Variables	0x51e430	_GNW95_DirectSoundCreate
Variables	0x51e434	_GNW95_hwnd
Variables	0x51e438	_GNW95_hInstance
Variables	0x51e43c	_GNW95_lpszCmdLine
Variables	0x51e440	_GNW95_nCmdShow
Variables	0x51e444	_GNW95_isActive
Variables	0x51e448	_GNW95_mutex
Variables	0x51e44c	_GNW95_hDDrawLib
Variables	0x51e450	_GNW95_hDInputLib
Variables	0x51e454	_GNW95_hDSoundLib
Variables	0x51e458	lpDirectInput
Variables	0x51e45c	lpDirectInputMouse
Variables	0x51e460	lpDirectInputKeyboard
Variables	0x51e464	nDirectInputKeyboardBufferIndex
Variables	0x51e468	nDirectInputKeyboardBufferCount
Variables	0x51e470	ZLIB_VERSION
Variables	0x51e474	_z_errmsg
Variables	0x51e484	_Z_STREAM_ERROR
Variables	0x51e48c	Z_MEM_ERROR
Variables	0x51e490	Z_BUF_ERROR
Variables	0x51e49c	_SignalTable
Variables	0x51e504	_CtrlHandlerRunning
Variables	0x51e506	__chipbug
Variables	0x51e51c	___iob
Variables	0x51e724	___tmpfnext
Variables	0x51e725	__fmode
Variables	0x51e730	___abort
Variables	0x51e734	___int23_exit
Variables	0x51e738	___FPE_handler_exit
Variables	0x51e73c	___int23_exit1
Variables	0x51e740	_environ
Variables	0x51e744	___env_mask
Variables	0x51e748	___TlsIndex
Variables	0x51e74c	___GetThreadPtr
Variables	0x51e750	__AccessFileH
Variables	0x51e754	__ReleaseFileH
Variables	0x51e758	__InitAccessH
Variables	0x51e75c	__FiniAccessH
Variables	0x51e760	__AccessIOB
Variables	0x51e764	__ReleaseIOB
Variables	0x51e768	__AccessNHeap
Variables	0x51e76c	__AccessFHeap
Variables	0x51e770	__ReleaseNHeap
Variables	0x51e774	__ReleaseFHeap
Variables	0x51e778	__AccessTDList1
Variables	0x51e77c	__ReleaseTDList1
Variables	0x51e780	__AccessFList
Variables	0x51e784	__ReleaseFList
Variables	0x51e788	__ThreadExitRtn
Variables	0x51e78c	___sig_init_rtn
Variables	0x51e790	___sig_fini_rtn
Variables	0x51e794	static_l_desc
Variables	0x51e7a8	static_d_desc
Variables	0x51e7bc	static_bl_desc
Variables	0x51e7d0	___NFiles
Variables	0x51e7d4	___init_mode
Variables	0x51e824	__iomode
Variables	0x51e828	_console_in
Variables	0x51e82c	_console_out
Variables	0x51e830	_MathFuncNames
Variables	0x51e8a4	___IsDBCS
Variables	0x51e9a8	__commode
Variables	0x51e9ac	__WindowsIsWindowedHandle
Variables	0x51e9b0	__WindowsRemoveWindowedHandle
Variables	0x51e9b4	__WindowsNewWindow
Variables	0x51e9b8	__WindowsCloseWindow
Variables	0x51e9bc	__WindowsSetAbout
Variables	0x51e9c0	__WindowsSetAppTitle
Variables	0x51e9c4	__WindowsSetConTitle
Variables	0x51e9c8	__WindowsDestroyOnClose
Variables	0x51e9cc	__WindowsYieldControl
Variables	0x51e9d0	__WindowsShutDown
Variables	0x51e9d4	__WindowsStdin
Variables	0x51e9d8	__WindowsStdout
Variables	0x51e9dc	__WindowsKbhit
Variables	0x51e9e0	__WindowsGetch
Variables	0x51e9e4	__WindowsGetche
Variables	0x51e9e8	__WindowsPutch
Variables	0x51e9ec	__WindowExitRtn
Variables	0x51e9f0	__AccessTDList
Variables	0x51e9f4	__ReleaseTDList
Variables	0x51e9f8	___CloseSema4
Variables	0x51e9fc	__dynend
Variables	0x51ea00	__curbrk
Variables	0x51ea04	__LpwCmdLine
Variables	0x51ea08	__LpPgmName
Variables	0x51ea0c	__LpDllName
Variables	0x51ea10	__LpCmdLine
Variables	0x51ea14	__LpwPgmName
Variables	0x51ea18	__LpwDllName
Variables	0x51ea1c	__ASTACKSIZ
Variables	0x51ea20	__ASTACKPTR
Variables	0x51ea24	__cbyte
Variables	0x51ea28	__cbyte2
Variables	0x51ea2c	__child
Variables	0x51ea30	__no87
Variables	0x51ea32	__Extender
Variables	0x51ea33	__ExtenderSubtype
Variables	0x51ea34	__X32VM
Variables	0x51ea35	__Envptr
Variables	0x51ea39	__Envseg
Variables	0x51ea3b	__osmajor
Variables	0x51ea3c	__osminor
Variables	0x51ea3d	__osbuild
Variables	0x51ea3f	___FPE_handler
Variables	0x51ea44	fixed_built
Variables	0x51ea48	inflate_mask
Variables	0x51ea8c	__8087
Variables	0x51ea8d	__real87
Variables	0x51ea90	___Save8087
Variables	0x51ea94	___Rest8087
Variables	0x51ea98	__8087cw
Variables	0x51ea9c	___ThreadDataSize
Variables	0x51eaa0	__RWD_matherr
Variables	0x51eaa4	___WD_Present
Variables	0x51eaa8	___nheapbeg
Variables	0x51eaac	___MiniHeapRover
Variables	0x51eab0	___LargestSizeB4MiniHeapRover
Variables	0x51eab4	___umaskval
Variables	0x51eab8	__amblksiz
Variables	0x51eabc	___EFG_printf
Variables	0x51eac0	___EFG_scanf
Variables	0x51eac4	___BeginThread
Variables	0x51eac8	___EndThread
Variables	0x51eacc	___InitThread
Variables	0x51ead0	___heap_enabled
Variables	0x51ead4	_sys_nerr
Variables	0x51ead8	_sys_errlist
Variables	0x51eb18	___longjmp_handler
Variables	0x51eb1c	___start_dst
Variables	0x51eb40	___end_dst
Variables	0x51eb64	_timezone
Variables	0x51eb68	___dst_adjust
Variables	0x51eb6c	_daylight
Variables	0x51eb70	_stzone
Variables	0x51eb8f	_dtzone
Variables	0x51ebb6	_tzFlag
Variables	0x51ebbc	aStackOverflow
Variables	0x51ebe0	_snd_8to16
Variables	0x51ede4	_sync_active
Variables	0x51ede8	_sync_late
Variables	0x51edec	_sync_FrameDropped
Variables	0x51edf0	_gSoundChannel
Variables	0x51edf4	DSoundBuffer
Variables	0x51ee00	_nf_mem_buf1
Variables	0x51ee04	_nf_mem_buf2
Variables	0x51ee08	_sf_ShowFrame
Variables	0x51ee14	_pal_SetPalette
Variables	0x51ee18	_rm_hold
Variables	0x51ee1c	_rm_active
Variables	0x51ee24	aInterplayMveFile
Variables	0x51ee3c	aUnknownMovieEr
Variables	0x51ee58	aDirectdrawSurf
Variables	0x51ee70	aUnableToInit_0
Variables	0x51ee90	aStepmovieWitho
Variables	0x51eeb0	aIncorrectScree
Variables	0x51eecc	aInvalidMovieFi
Variables	0x51eee0	aUnableToSetupG
Variables	0x51ef0c	aInsufficientSc
Variables	0x51ef38	aUnableToAllo_0
Variables	0x51ef5c	aUnableToAlloca
Variables	0x51ef80	aUnableToCreate
Variables	0x51ef98	aFileIOErrorOrU
Variables	0x51efcc	aMovieCompleted
Variables	0x51efe8	aMovieAborted_0
Variables	0x51eff8	_MovieErrors
Variables	0x51f418	$$R0062
Variables	0x51f618	$$R0021
Variables	0x51f818	$$R0053
Variables	0x51f858	$$R0004
Variables	0x51fc58	$$R0063
Variables	0x520058	$$R0054
Variables	0x520098	$$R0007
Variables	0x5200d8	$$R0029
Variables	0x520118	$$R0048
Variables	0x520518	$$R003B
Variables	0x520918	$$R002D
Variables	0x520958	__End_YI
Variables	0x520c0c	__Start_XI
Variables	0x520c3c	__Start_YI
Variables	0x520c48	_GUID_SysMouse
Variables	0x520c58	_GUID_SysKeyboard
Variables	0x520c68	_GUID_ZAxis
Variables	0x520c78	_GUID_YAxis
Variables	0x520c88	_GUID_XAxis
Variables	0x520c98	_GUID_Key
Variables	0x530010	_autorun_mutex
Variables	0x530014	_sad
Variables	0x542fd4	_dad
Variables	0x54cc14	_anim_set
Variables	0x561814	_seen
Variables	0x562b9c	_child
Variables	0x56c7dc	_curr_anim_counter
Variables	0x56c970	_darn_foreign_sub_path
Variables	0x56c990	_art_cache
Variables	0x56c9e4	_art_name
Variables	0x56cae8	_head_info
Variables	0x56caec	_anon_alias
Variables	0x56caf0	_artCritterFidShouldRunData
Variables	0x56cb00	_numAudio
Variables	0x56cb04	_audio
Variables	0x56cb10	_audiof
Variables	0x56cb14	_numAudiof
Variables	0x56cb18	_amdbhead
Variables	0x56cb1c	buf
Variables	0x56cb20	AutomapData
Variables	0x56d2a0	_amdbsubhead
Variables	0x56d2a8	_cmpbuf
Variables	0x56d2ac	_ambuf
Variables	0x56d2b0	_main_ctd
Variables	0x56d368	_combat_message_file
Variables	0x56d370	_call_target
Variables	0x56d374	_call_win
Variables	0x56d378	_combat_elev
Variables	0x56d37c	_list_total
Variables	0x56d380	_combat_ending_guy
Variables	0x56d384	_list_noncom
Variables	0x56d388	_combat_turn_obj
Variables	0x56d38c	_combat_highlight
Variables	0x56d390	_combat_list
Variables	0x56d394	_list_com
Variables	0x56d398	_combat_exps
Variables	0x56d39c	_combat_free_move
Variables	0x56d3a0	_shoot_ctd
Variables	0x56d458	_explosion_ctd
Variables	0x56d510	_ai_message_file
Variables	0x56d518	_target_str
Variables	0x56d61c	_curr_crit_num
Variables	0x56d620	_curr_crit_list
Variables	0x56d624	_attack_str
Variables	0x56d730	_this_time
Variables	0x56d740	_credits_file
Variables	0x56d744	_name_color
Variables	0x56d748	_title_font
Variables	0x56d74c	_name_font
Variables	0x56d750	_title_color
Variables	0x56d754	_critter_scrmsg_file
Variables	0x56d75c	_pc_name
Variables	0x56d77c	_sneak_working
Variables	0x56d780	_pc_kill_counts
Variables	0x56d7cc	_old_rad_level
Variables	0x56d7d0	_last_cycle_fast
Variables	0x56d7d4	_last_cycle_slow
Variables	0x56d7d8	_last_cycle_medium
Variables	0x56d7dc	_last_cycle_very_fast
Variables	0x56d7e0	_pal
Variables	0x56dae0	_dialog
Variables	0x56db50	_lastOptionTag
Variables	0x56db60	_defaultOption
Variables	0x56db74	rand2plus
Variables	0x56db78	_defaultReply
Variables	0x56db90	_replyPlaying
Variables	0x56db94	_replyWin
Variables	0x56db98	_replyG
Variables	0x56db9c	_replyB
Variables	0x56dba0	_speechWasPlaying
Variables	0x56dba4	_optionG
Variables	0x56dba8	_replyR
Variables	0x56dbac	_optionB
Variables	0x56dbb0	_optionR
Variables	0x56dbb4	_downButton
Variables	0x56dbd0	_replyTitleDefault
Variables	0x56dbd4	_upButton
Variables	0x56dbf0	_foundCombineMovie
Variables	0x56dbf4	_optionSelectCallback
Variables	0x56dbf8	_foundOptionMovie
Variables	0x56dbfc	_disp_str
Variables	0x56fb3c	_disp_buf
Variables	0x56fb40	_max_disp
Variables	0x56fb44	_display_enabled
Variables	0x56fb48	_disp_curr
Variables	0x56fb4c	_intface_full_wid
Variables	0x56fb50	_max
Variables	0x56fb54	_disp_start
Variables	0x56fb58	_lastTime
Variables	0x56fb60	_folder_card_string
Variables	0x56fc60	_skillsav
Variables	0x56fca8	_editor_message_file
Variables	0x56fcb0	_name_sort_list
Variables	0x5700a8	_trait_bids
Variables	0x5700e8	_mesg
Variables	0x5700f8	_old_str1
Variables	0x570128	_old_str2
Variables	0x570158	_tag_bids
Variables	0x5701a0	_name_save
Variables	0x5701c0	_GInfo
Variables	0x570240	Width
Variables	0x570350	_grph_key
Variables	0x570418	_grphcpy
Variables	0x5704e0	_grphbmp
Variables	0x57051c	PicUp
Variables	0x570520	PicDown
Variables	0x5705a8	_folder_max_lines
Variables	0x5705ac	_folder_line
Variables	0x5705b0	_folder_card_fid
Variables	0x5705b4	_folder_top_line
Variables	0x5705b8	_folder_card_title
Variables	0x5705bc	_folder_card_title2
Variables	0x5705c0	_folder_yoffset
Variables	0x5705c4	_folder_karma_top_line
Variables	0x5705c8	_folder_highlight_line
Variables	0x5705cc	_folder_card_desc
Variables	0x5705d0	_folder_ypos
Variables	0x5705d4	_folder_kills_top_line
Variables	0x5705d8	_folder_perk_top_line
Variables	0x5705dc	_pbckgnd
Variables	0x5705e0	_pwin
Variables	0x5705e4	_SliderPlusID
Variables	0x5705e8	_SliderNegID
Variables	0x5705ec	_stat_bids_minus
Variables	0x570608	_win_buf
Variables	0x57060c	_edit_win
Variables	0x570610	_stat_bids_plus
Variables	0x57062c	_pwin_buf
Variables	0x570630	_dude_data
Variables	0x5707a4	_bckgnd
Variables	0x5707a8	_cline
Variables	0x5707ac	_oldsline
Variables	0x5707b0	_upsent_points_back
Variables	0x5707b4	_last_level
Variables	0x5707b8	_fontsave_1
Variables	0x5707bc	_kills_count
Variables	0x5707c0	_bck_key
Variables	0x5707c4	_hp_back
Variables	0x5707c8	_mouse_ypos
Variables	0x5707cc	_mouse_xpos
Variables	0x5707d0	_info_line
Variables	0x5707d4	_folder
Variables	0x5707d8	_frstc_draw1
Variables	0x5707dc	_crow
Variables	0x5707e0	_frstc_draw2
Variables	0x5707e4	_perk_back
Variables	0x57082c	_Educated
Variables	0x570854	_Lifegiver
Variables	0x5708b0	_Tag_
Variables	0x5708b4	_Mutate_
Variables	0x5709c0	_repFtime
Variables	0x5709c4	_frame_time
Variables	0x5709c8	_old_tags
Variables	0x5709cc	_last_level_back
Variables	0x5709d0	_glblmode
Variables	0x5709d4	_tag_skill_back
Variables	0x5709e8	_old_fid2
Variables	0x5709ec	_old_fid1
Variables	0x5709f0	_trait_back
Variables	0x5709f4	_trait_back2
Variables	0x5709fc	_trait_count
Variables	0x570a00	_optrt_count
Variables	0x570a04	_temp_trait
Variables	0x570a08	_temp_trait2
Variables	0x570a10	_tagskill_count
Variables	0x570a14	_temp_tag_skill
Variables	0x570a18	_temp_tag_skill2
Variables	0x570a1c	_temp_tag_skill3
Variables	0x570a20	_temp_tag_skill4
Variables	0x570a28	_free_perk_back
Variables	0x570a29	_free_perk
Variables	0x570a2a	_first_skill_list
Variables	0x570a2c	_GInfo_2
Variables	0x570a30	Height
Variables	0x570a3c	from_width
Variables	0x570a44	to_width
Variables	0x570a4c	width
Variables	0x570a50	height
Variables	0x570a54	_elev_win
Variables	0x570a58	_grph_key_2
Variables	0x570a64	frm_ptr
Variables	0x570a6c	_win_buf_2
Variables	0x570a70	_bk_enable_2
Variables	0x570a74	_grphbmp_2
Variables	0x570a84	from
Variables	0x570a90	_endDeathSndChoice
Variables	0x570ab8	_endgame_voiceover_loaded
Variables	0x570abc	_endgame_subtitle_path
Variables	0x570bc0	_endgame_voiceover_done
Variables	0x570bc4	_slides
Variables	0x570bc8	_endgame_subtitle_text
Variables	0x570bcc	_endgame_do_subtitles
Variables	0x570bd0	_endgame_subtitle_done
Variables	0x570bd4	_endgame_map_enabled
Variables	0x570bd8	_endgame_mouse_state
Variables	0x570bdc	_num_slides
Variables	0x570be0	_endgame_subtitle_loaded
Variables	0x570be4	_endgame_subtitle_start_time
Variables	0x570be8	_endgame_subtitle_times
Variables	0x570bec	_endgame_old_font
Variables	0x570bf0	_endgame_window_buffer
Variables	0x570bf4	_endgame_window
Variables	0x570c00	_procHashTable
Variables	0x57ba1c	_varHashTable
Variables	0x586838	_gFontCache
Variables	0x58e938	_gCurrentFontNum
Variables	0x58e93c	_gCurrentFont
Variables	0x58e940	_misc_message_file
Variables	0x58e948	_master_db_handle
Variables	0x58e94c	_critter_db_handle
Variables	0x58e950	_game_config
Variables	0x58e978	_gconfig_file_name
Variables	0x58ea80	_custom_current_selected
Variables	0x58ea98	_custom_msg_file
Variables	0x58eaa0	_light_GrayTable
Variables	0x58eba0	_dark_GrayTable
Variables	0x58eca0	_backgrndBufs
Variables	0x58ecc0	_optionRect
Variables	0x58ecd0	_replyRect
Variables	0x58ece0	_reviewList
Variables	0x58f460	_custom_buttons_start
Variables	0x58f464	_control_buttons_start
Variables	0x58f468	_reviewOldFont
Variables	0x58f46c	_dialog_red_button_up_key
Variables	0x58f470	_gdialog_buttons
Variables	0x58f494	_upper_hi_key
Variables	0x58f498	_gdialog_review_up_key
Variables	0x58f49c	_lower_hi_len
Variables	0x58f4a0	_gdialog_review_down_key
Variables	0x58f4a4	_dialog_red_button_down_buf
Variables	0x58f4a8	_lower_hi_wid
Variables	0x58f4ac	_dialog_red_button_up_buf
Variables	0x58f4b0	_upper_hi_wid
Variables	0x58f4b4	_lower_hi_fp
Variables	0x58f4b8	_upper_hi_len
Variables	0x58f4bc	_dialog_red_button_down_key
Variables	0x58f4c0	_lower_hi_key
Variables	0x58f4c4	_upper_hi_fp
Variables	0x58f4c8	_oldFont
Variables	0x58f4cc	_fidgetLastTime
Variables	0x58f4d0	_fidgetAnim
Variables	0x58f4d4	_dialogBlock
Variables	0x58f4e4	destination
Variables	0x596c30	_talkOldFont
Variables	0x596c34	_fidgetTocksPerFrame
Variables	0x596c38	_fidgetFrameCounter
Variables	0x596c3c	_gmouse_3d_menu_frame_actions
Variables	0x596c64	_gmouse_3d_last_mouse_x
Variables	0x596c68	_gmouse_3d_last_mouse_y
Variables	0x596c6c	_obj_mouse
Variables	0x596c70	_obj_mouse_flat
Variables	0x596c78	_gmovie_played_list
Variables	0x596c89	_full_path
Variables	0x596d90	_GreyTable
Variables	0x596e90	_dad_2
Variables	0x596e94	_match_length
Variables	0x596e98	_textsize
Variables	0x596e9c	_rson
Variables	0x596ea0	_lson
Variables	0x596ea4	_text_buf
Variables	0x596ea8	_codesize
Variables	0x596eac	_match_position
Variables	0x596eb0	_background_fname_copied
Variables	0x596fb5	_sfx_file_name
Variables	0x596fc2	_background_fname_requested
Variables	0x5970d0	_dialogue_mood
Variables	0x5970e0	_bboxslot
Variables	0x5970f8	_itemButtonItems
Variables	0x597110	RightHand
Variables	0x597128	_moveLightYellowKey
Variables	0x59712c	_moveLightRedKey
Variables	0x597130	_numbersKey
Variables	0x597134	_IBOX_TYPE
Variables	0x597138	_box_status_flag
Variables	0x59713c	_toggleButtonUp
Variables	0x597140	_moveLightGreenKey
Variables	0x597144	_endCombatButtonUp
Variables	0x597148	_endCombatButtonDown
Variables	0x59714c	_toggleButtonDown
Variables	0x597150	_endTurnButtonDown
Variables	0x597154	_itemButtonDown
Variables	0x59a288	_endTurnButtonUp
Variables	0x59a28c	_toggleButtonMask
Variables	0x59a290	_characterButtonUp
Variables	0x59a294	_itemButtonUpBlank
Variables	0x59a298	_itemButtonDisabled
Variables	0x59a29c	_automapButtonDown
Variables	0x59a2a0	_pipboyButtonUp
Variables	0x59a2a4	_characterButtonDown
Variables	0x59a2a8	_itemButtonDownBlank
Variables	0x59a2ac	_pipboyButtonDown
Variables	0x59a2b0	_automapButtonMask
Variables	0x59a2b4	_itemButtonUp
Variables	0x59d3e8	_automapButtonUp
Variables	0x59d3ec	_skilldexButtonMask
Variables	0x59d3f0	_skilldexButtonDown
Variables	0x59d3f4	_interfaceBuffer
Variables	0x59d3f8	_inventoryButtonUp
Variables	0x59d3fc	_optionsButtonUp
Variables	0x59d400	_optionsButtonDown
Variables	0x59d404	_skilldexButtonUp
Variables	0x59d408	_inventoryButtonDown
Variables	0x59d40c	_movePointBackground
Variables	0x59d5d0	_interpretSounds
Variables	0x59d650	_blackPal
Variables	0x59d950	_inputProc
Variables	0x59e150	_currentlyFadedIn
Variables	0x59e154	_anyKeyOffset
Variables	0x59e158	_numCallbacks
Variables	0x59e15c	_anyKeyProg
Variables	0x59e160	_callbacks
Variables	0x59e164	_sayStartingPosition
Variables	0x59e168	_name1
Variables	0x59e1cc	_name2
Variables	0x59e230	_opTable
Variables	0x59e788	_suspendTime
Variables	0x59e78c	_currentProgram
Variables	0x59e790	_head
Variables	0x59e794	_suspendEvents
Variables	0x59e798	_busy
Variables	0x59e79c	_mt_key
Variables	0x59e7bc	_ikey
Variables	0x59e7ec	_target_stack_offset
Variables	0x59e814	_inventry_message_file
Variables	0x59e81c	_target_stack
Variables	0x59e844	_stack_offset
Variables	0x59e86c	_stack
Variables	0x59e894	_mt_wid
Variables	0x59e898	_barter_mod
Variables	0x59e89c	_btable_offset
Variables	0x59e8a0	_ptable_offset
Variables	0x59e8a4	_ptable_pud
Variables	0x59e8a8	_imdata
Variables	0x59e934	_ptable
Variables	0x59e938	_display_msg
Variables	0x59e93c	_im_value
Variables	0x59e940	_immode
Variables	0x59e944	_btable
Variables	0x59e948	_target_curr_stack
Variables	0x59e94c	_btable_pud
Variables	0x59e950	_inven_ui_was_disabled
Variables	0x59e954	_i_worn
Variables	0x59e958	_i_lhand
Variables	0x59e95c	_i_fid
Variables	0x59e960	_pud
Variables	0x59e964	_i_wid
Variables	0x59e968	_i_rhand
Variables	0x59e96c	_curr_stack
Variables	0x59e970	_i_wid_max_y
Variables	0x59e974	_i_wid_max_x
Variables	0x59e978	_target_pud
Variables	0x59e97c	_barter_back_win
Variables	0x59e980	_item_message_file
Variables	0x59e988	_wd_onset
Variables	0x59e98c	_wd_obj
Variables	0x59e990	_wd_gvar
Variables	0x59e994	_tile_intensity
Variables	0x613ca0	_lips_subdir_name
Variables	0x613cae	_tmp_str
Variables	0x613ce0	_ginfo
Variables	0x613d28	_lsgame_msgfl
Variables	0x613d30	_LSData
Variables	0x614280	_LSstatus
Variables	0x6142a8	_thumbnail_image
Variables	0x6142ac	_snapshotBuf
Variables	0x6142b0	_lsgmesg
Variables	0x6142c0	_dbleclkcntr
Variables	0x6142c4	_lsgwin
Variables	0x6142c8	_lsbmp
Variables	0x6142ec	_snapshot
Variables	0x6142f0	_str2
Variables	0x6143f4	_str0
Variables	0x6144f8	_str1
Variables	0x6145fc	_str
Variables	0x614700	_lsgbuf
Variables	0x614704	_gmpath
Variables	0x614808	_flptr
Variables	0x61480c	_ls_error_code
Variables	0x614810	_fontsave_2
Variables	0x614814	_grphkey
Variables	0x614838	_main_death_voiceover_done
Variables	0x614840	_buttons
Variables	0x614858	_main_menu_is_hidden
Variables	0x61485c	_button_up_key
Variables	0x614860	_button_down_key
Variables	0x614864	_background_key
Variables	0x614868	_square_data
Variables	0x631d28	_map_state
Variables	0x631d2c	elevation
Variables	0x631d30	tile
Variables	0x631d34	rotation
Variables	0x631d38	_map_display_rect
Variables	0x631d48	_map_msg_file
Variables	0x631d50	_display_buf
Variables	0x631d54	_map_data
Variables	0x631d58	map_name
Variables	0x631d68	map_ent_tile
Variables	0x631d6c	map_ent_elev
Variables	0x631d70	map_ent_rot
Variables	0x631d74	map_num_loc_vars
Variables	0x631d78	map_script_idx
Variables	0x631d7c	map_flags
Variables	0x631d80	map_darkness
